-43,1
-61,1
-84,1
-96,1
-90,1
-65,1
-20,1
10,1
45,1
40,1
40,1
34,1
39,1
30,1
11,1
-5,1
-19,1
-32,1
-46,1
-62,1
-68,1
-58,1
-31,1
0,1
25,1
33,1
40,1
29,1
4,1
-10,1
-41,1
-73,1
-84,1
-88,1
-58,1
-18,1
14,1
40,1
36,1
42,1
48,1
53,1
66,1
74,1
67,1
44,1
15,1
-18,1
-32,1
-35,1
10,1
44,1
73,1
69,1
63,1
44,1
40,1
44,1
53,1
59,1
55,1
52,1
42,1
45,1
56,1
74,1
81,1
83,1
69,1
45,1
30,1
19,1
23,1
31,1
57,1
76,1
80,1
78,1
73,1
76,1
71,1
73,1
60,1
59,1
45,1
42,1
43,1
58,1
87,1
96,1
91,1
57,1
47,1
32,1
40,1
50,1
43,1
38,1
29,1
41,1
41,1
36,1
25,1
5,1
-7,1
-5,1
18,1
32,1
62,1
90,1
109,1
123,1
113,1
100,1
82,1
73,1
76,1
69,1
51,1
16,1
-15,1
-46,1
-27,1
19,1
71,1
95,1
94,1
96,1
84,1
74,1
63,1
47,1
23,1
10,1
-18,1
-40,1
-55,1
-43,1
-14,1
29,1
83,1
120,1
132,1
126,1
104,1
94,1
86,1
95,1
70,1
34,1
-28,1
-79,1
-108,1
-116,1
-92,1
-75,1
-55,1
-44,1
-25,1
-9,1
2,1
15,1
17,1
14,1
4,1
-12,1
-41,1
-53,1
-61,1
-56,1
-69,1
-67,1
-51,1
-25,1
4,1
33,1
62,1
73,1
77,1
65,1
51,1
50,1
65,1
68,1
55,1
34,1
18,1
-5,1
-7,1
-12,1
-7,1
-4,1
18,1
41,1
51,1
33,1
24,1
9,1
12,1
26,1
27,1
15,1
4,1
-4,1
-13,1
-31,1
-36,1
-56,1
-73,1
-92,1
-105,1
-100,1
-90,1
-57,1
-37,1
-11,1
19,1
52,1
62,1
54,1
25,1
-10,1
-42,1
-65,1
-70,1
-74,1
-57,1
-34,1
-9,1
11,1
29,1
56,1
69,1
65,1
54,1
27,1
-11,1
-46,1
-73,1
-79,1
-92,1
-73,1
-65,1
-57,1
-42,1
-35,1
-27,1
-24,1
-31,1
-42,1
-78,1
-101,1
-126,1
-132,1
-108,1
-84,1
-65,1
-59,1
-52,1
-45,1
-32,1
-28,1
-20,1
-27,1
-41,1
-44,1
-66,1
-87,1
-105,1
-106,1
-105,1
-102,1
-85,1
-70,1
-74,1
-74,1
-80,1
-59,1
-43,1
-18,1
-29,1
-52,1
-80,1
-93,1
-105,1
-113,1
-119,1
-128,1
-126,1
-113,1
-71,1
-27,1
17,1
41,1
49,1
37,1
27,1
21,1
2,1
-22,1
-57,1
-86,1
-116,1
-125,1
-128,1
-111,1
-78,1
-24,1
32,1
80,1
114,1
124,1
96,1
83,1
61,1
55,1
35,1
9,1
-8,1
-26,1
-21,1
-5,1
10,1
4,1
6,1
11,1
14,1
18,1
3,1
-36,1
-80,1
-101,1
-109,1
-84,1
-43,1
-3,1
34,1
36,1
49,1
50,1
42,1
30,1
0,1
-35,1
-58,1
-47,1
-17,1
15,1
39,1
50,1
48,1
40,1
38,1
30,1
15,1
-4,1
-7,1
-16,1
-16,1
-28,1
-29,1
-13,1
32,1
85,1
102,1
107,1
102,1
93,1
77,1
52,1
18,1
-26,1
-77,1
-115,1
-140,1
-155,1
-153,1
-121,1
-66,1
16,1
89,1
123,1
105,1
74,1
33,1
-2,1
-22,1
-44,1
-69,1
-85,1
-78,1
-69,1
-45,1
-21,1
10,1
40,1
61,1
73,1
71,1
58,1
31,1
9,1
-20,1
-30,1
-43,1
-48,1
-54,1
-46,1
-39,1
-39,1
-32,1
-16,1
21,1
47,1
77,1
89,1
82,1
82,1
72,1
46,1
9,1
-27,1
-42,1
-55,1
-45,1
-37,1
-25,1
-29,1
-6,1
39,1
81,1
120,1
148,1
166,1
173,1
170,1
161,1
144,1
126,1
107,1
68,1
42,1
23,1
20,1
28,1
61,1
94,1
114,1
89,1
46,1
19,1
-11,1
-9,1
2,1
15,1
28,1
29,1
28,1
15,1
20,1
40,1
49,1
68,1
61,1
43,1
24,1
0,1
-3,1
-14,1
-18,1
-33,1
-61,1
-77,1
-78,1
-57,1
-38,1
-15,1
12,1
-8,1
-3,1
-25,1
-30,1
-36,1
-36,1
-15,1
7,1
-3,1
-32,1
-61,1
-74,1
-61,1
-35,1
-16,1
9,1
40,1
68,1
77,1
81,1
88,1
88,1
67,1
55,1
24,1
7,1
10,1
18,1
36,1
23,1
34,1
41,1
53,1
66,1
67,1
71,1
62,1
59,1
56,1
32,1
20,1
9,1
2,1
7,1
27,1
43,1
53,1
60,1
75,1
68,1
69,1
53,1
42,1
16,1
0,1
-14,1
-28,1
-31,1
-15,1
20,1
46,1
63,1
66,1
56,1
42,1
27,1
2,1
-19,1
-19,1
-29,1
-27,1
-39,1
-43,1
-34,1
-22,1
1,1
20,1
27,1
28,1
32,1
23,1
4,1
-15,1
-38,1
-50,1
-55,1
-48,1
-42,1
-29,1
-2,1
21,1
47,1
55,1
67,1
64,1
55,1
46,1
38,1
15,1
-8,1
-28,1
-43,1
-39,1
-12,1
18,1
39,1
53,1
64,1
67,1
79,1
72,1
67,1
44,1
13,1
-11,1
-38,1
-31,1
-3,1
29,1
55,1
65,1
78,1
88,1
103,1
117,1
117,1
99,1
100,1
89,1
71,1
47,1
24,1
6,1
-4,1
-8,1
0,1
10,1
19,1
44,1
64,1
72,1
67,1
48,1
29,1
13,1
17,1
22,1
45,1
55,1
52,1
31,1
12,1
-3,1
2,1
10,1
19,1
22,1
8,1
5,1
20,1
35,1
40,1
40,1
29,1
19,1
9,1
9,1
5,1
-1,1
-8,1
-12,1
-19,1
-13,1
-3,1
-8,1
-15,1
-12,1
-23,1
-34,1
-53,1
-66,1
-74,1
-63,1
-38,1
-19,1
-3,1
1,1
18,1
22,1
37,1
40,1
30,1
16,1
-9,1
-25,1
-45,1
-45,1
-46,1
-38,1
-39,1
-28,1
-23,1
-8,1
23,1
58,1
89,1
84,1
74,1
52,1
33,1
17,1
5,1
-10,1
-21,1
-13,1
-22,1
-33,1
-25,1
7,1
44,1
59,1
67,1
47,1
29,1
11,1
16,1
6,1
-15,1
-28,1
-44,1
-41,1
-34,1
-8,1
8,1
24,1
40,1
45,1
48,1
56,1
47,1
28,1
18,1
24,1
25,1
28,1
22,1
21,1
19,1
7,1
20,1
16,1
-4,1
-19,1
-34,1
-22,1
-10,1
2,1
8,1
19,1
41,1
45,1
28,1
17,1
-3,1
-11,1
-16,1
-36,1
-45,1
-60,1
-66,1
-62,1
-64,1
-55,1
-40,1
-29,1
-35,1
-36,1
-37,1
-39,1
-47,1
-42,1
-45,1
-40,1
-30,1
13,1
46,1
67,1
63,1
38,1
12,1
-2,1
-7,1
-4,1
-1,1
6,1
12,1
26,1
43,1
99,1
136,1
167,1
156,1
108,1
45,1
-22,1
-45,1
-58,1
-61,1
-59,1
-58,1
-56,1
-33,1
2,1
36,1
75,1
92,1
87,1
72,1
48,1
19,1
-25,1
-58,1
-67,1
-62,1
-47,1
-9,1
30,1
41,1
44,1
37,1
40,1
46,1
47,1
37,1
9,1
-17,1
-42,1
-51,1
-53,1
-33,1
-10,1
30,1
60,1
91,1
94,1
90,1
73,1
52,1
-1,1
-43,1
-94,1
-117,1
-100,1
-61,1
-10,1
34,1
55,1
81,1
76,1
60,1
31,1
-1,1
-32,1
-57,1
-72,1
-85,1
-86,1
-60,1
-34,1
-18,1
-5,1
19,1
37,1
59,1
70,1
60,1
37,1
0,1
-38,1
-76,1
-92,1
-90,1
-67,1
-29,1
-10,1
20,1
42,1
73,1
98,1
127,1
123,1
119,1
81,1
37,1
-5,1
-5,1
-2,1
4,1
17,1
17,1
13,1
13,1
9,1
4,1
-11,1
-6,1
-17,1
-16,1
-15,1
-4,1
-5,1
9,1
22,1
37,1
44,1
54,1
59,1
23,1
-4,1
-43,1
-55,1
-51,1
-47,1
-34,1
-31,1
-15,1
-7,1
10,1
8,1
14,1
17,1
16,1
14,1
13,1
-6,1
-32,1
-43,1
-32,1
-6,1
14,1
26,1
35,1
28,1
31,1
30,1
21,1
17,1
17,1
17,1
11,1
6,1
9,1
1,1
-4,1
-20,1
-29,1
-40,1
-31,1
-38,1
-43,1
-48,1
-49,1
-49,1
-45,1
-32,1
-25,1
-19,1
-30,1
-17,1
2,1
19,1
37,1
21,1
4,1
-32,1
-47,1
-74,1
-82,1
-82,1
-86,1
-87,1
-90,1
-81,1
-58,1
-27,1
12,1
19,1
16,1
-10,1
-32,1
-59,1
-67,1
-63,1
-68,1
-86,1
-117,1
-129,1
-138,1
-117,1
-88,1
-66,1
-51,1
-41,1
-27,1
-36,1
-50,1
-80,1
-105,1
-127,1
-120,1
-125,1
-123,1
-120,1
-95,1
-61,1
-21,1
16,1
40,1
51,1
50,1
34,1
13,1
-9,1
-22,1
-51,1
-76,1
-93,1
-93,1
-79,1
-61,1
-44,1
-27,1
-17,1
0,1
40,1
64,1
76,1
65,1
37,1
1,1
-21,1
-30,1
-19,1
0,1
9,1
13,1
11,1
16,1
-3,1
-20,1
-31,1
-21,1
-4,1
4,1
6,1
10,1
-3,1
-4,1
-6,1
-3,1
-13,1
-14,1
-6,1
-1,1
15,1
20,1
14,1
-9,1
-15,1
-14,1
-3,1
1,1
7,1
17,1
17,1
22,1
6,1
-9,1
-26,1
-20,1
-16,1
-17,1
-17,1
-37,1
-28,1
-13,1
12,1
37,1
52,1
81,1
109,1
125,1
140,1
149,1
138,1
119,1
107,1
89,1
65,1
42,1
13,1
-5,1
-24,1
-34,1
-41,1
-43,1
-20,1
8,1
29,1
31,1
26,1
17,1
10,1
0,1
-8,1
-24,1
-31,1
-30,1
-18,1
-8,1
-5,1
3,1
9,1
25,1
48,1
57,1
53,1
47,1
15,1
-22,1
-53,1
-52,1
-27,1
-31,1
-26,1
-34,1
-14,1
2,1
21,1
35,1
37,1
34,1
14,1
-17,1
-41,1
-58,1
-59,1
-56,1
-29,1
-16,1
-13,1
-10,1
-2,1
15,1
25,1
38,1
28,1
6,1
-19,1
-33,1
-35,1
-21,1
0,1
15,1
2,1
-5,1
-19,1
-15,1
0,1
8,1
3,1
-6,1
-18,1
-21,1
-35,1
-46,1
-43,1
-18,1
2,1
39,1
53,1
47,1
27,1
21,1
15,1
4,1
1,1
-1,1
-8,1
-19,1
-41,1
-47,1
-34,1
5,1
41,1
42,1
19,1
-14,1
-38,1
-58,1
-53,1
-54,1
-51,1
-48,1
-33,1
-25,1
-25,1
-19,1
-10,1
-1,1
1,1
1,1
-4,1
1,1
-5,1
-1,1
-3,1
3,1
13,1
26,1
27,1
25,1
-5,1
-27,1
-41,1
-30,1
-12,1
7,1
37,1
65,1
90,1
99,1
107,1
86,1
80,1
64,1
43,1
26,1
16,1
23,1
21,1
33,1
53,1
60,1
66,1
59,1
71,1
69,1
52,1
36,1
19,1
4,1
-9,1
-30,1
-48,1
-37,1
-28,1
-6,1
-7,1
-3,1
-5,1
-15,1
-32,1
-46,1
-52,1
-56,1
-50,1
-60,1
-71,1
-70,1
-53,1
-26,1
-15,1
-1,1
-1,1
-4,1
-9,1
-17,1
-26,1
-31,1
-32,1
-31,1
-42,1
-42,1
-34,1
-20,1
-19,1
-16,1
-36,1
-58,1
-63,1
-59,1
-65,1
-72,1
-67,1
-65,1
-63,1
-63,1
-44,1
-30,1
1,1
36,1
55,1
59,1
52,1
54,1
33,1
30,1
15,1
9,1
3,1
-2,1
-10,1
-20,1
-19,1
0,1
25,1
44,1
38,1
35,1
33,1
40,1
48,1
43,1
22,1
17,1
11,1
1,1
2,1
5,1
16,1
23,1
25,1
25,1
23,1
21,1
9,1
-15,1
